sale_item_id,sale_id,product_id,quantity,unit_price
9848,5805,32,1,3179800.0
9849,5805,27,1,1632500.0
9850,5806,190,1,1509900.0
9851,5806,257,1,5439600.0
9852,5807,169,1,3492100.0
9853,5807,9,1,4554400.0
9854,5808,97,1,3747700.0
9855,5809,63,1,6959300.0
9856,5810,295,1,804700.0
9857,5811,161,1,1708100.0
9858,5811,33,1,433300.0
9859,5811,65,1,6562700.0
9860,5812,73,1,1108900.0
9861,5812,143,2,5628900.0
9862,5813,184,1,3759900.0
9863,5814,204,1,694500.0
9864,5815,299,1,533700.0
9865,5815,229,1,375100.0
9866,5816,107,1,4629000.0
9867,5817,68,1,5443100.0
9868,5818,135,1,1559800.0
9869,5818,169,3,3601700.0
9870,5819,41,1,3310800.0
9871,5820,269,1,1999400.0
9872,5820,78,1,6245000.0
9873,5821,69,1,2535700.0
9874,5822,269,1,2037600.0
9875,5823,97,2,3825700.0
9876,5824,63,1,7176100.0
9877,5825,138,1,5249700.0
9878,5825,149,1,1184800.0
9879,5826,184,1,3759400.0
9880,5826,207,1,4535600.0
9881,5827,46,1,5262300.0
9882,5828,229,1,367800.0
9883,5828,265,2,6508700.0
9884,5829,65,1,6758400.0
9885,5829,33,1,425100.0
9886,5830,26,1,611100.0
9887,5831,297,1,3185400.0
9888,5831,143,1,5647600.0
9889,5831,164,1,1815200.0
9890,5832,275,1,4990200.0
9891,5832,79,1,817600.0
9892,5833,249,1,3635100.0
9893,5834,144,1,3855000.0
9894,5835,154,1,3163200.0
9895,5835,204,1,722900.0
9896,5836,251,1,253900.0
9897,5837,37,1,928300.0
9898,5838,285,1,7769100.0
9899,5839,246,1,3173700.0
9900,5839,111,2,772200.0
9901,5840,101,1,4092900.0
9902,5840,200,1,712500.0
9903,5841,87,2,1800600.0
9904,5842,197,1,2685400.0
9905,5842,148,1,4062500.0
9906,5843,136,1,642600.0
9907,5843,34,1,365000.0
9908,5844,171,1,1613700.0
9909,5845,257,1,5432300.0
9910,5846,286,1,5313400.0
9911,5846,82,1,5345400.0
9912,5847,259,1,2117200.0
9913,5848,79,1,830600.0
9914,5849,264,3,1334600.0
9915,5850,153,2,871100.0
9916,5850,298,1,3390900.0
9917,5851,77,1,5110200.0
9918,5852,237,1,521100.0
9919,5853,93,1,362700.0
9920,5854,59,1,1535700.0
9921,5855,192,2,1719900.0
9922,5856,270,1,1872800.0
9923,5856,5,1,4476400.0
9924,5857,156,1,1113800.0
9925,5857,249,3,3597700.0
9926,5857,263,1,1175000.0
9927,5858,110,1,1688800.0
9928,5858,188,1,2203600.0
9929,5859,18,1,1379200.0
9930,5860,139,2,4820600.0
9931,5860,64,1,386300.0
9932,5861,177,1,3293800.0
9933,5862,63,1,6954600.0
9934,5862,93,1,368500.0
9935,5862,192,2,1703800.0
9936,5863,148,1,4103500.0
9937,5863,12,1,817800.0
9938,5863,81,1,1366500.0
9939,5864,253,1,796100.0
9940,5864,161,1,1775200.0
9941,5865,61,1,592400.0
9942,5865,203,2,8135800.0
9943,5866,263,1,1177100.0
9944,5867,21,2,4955900.0
9945,5868,177,1,3468800.0
9946,5868,215,1,4004500.0
9947,5869,201,1,5845100.0
9948,5870,162,1,7085700.0
9949,5871,207,1,4781400.0
9950,5871,92,1,5476700.0
9951,5872,199,1,1574300.0
9952,5872,83,1,1606000.0
9953,5872,204,1,690700.0
9954,5873,281,1,1803700.0
9955,5873,58,1,481400.0
9956,5874,294,1,3238600.0
9957,5875,122,1,2625600.0
9958,5875,184,1,3879800.0
9959,5876,6,2,1547200.0
9960,5877,80,1,3968400.0
9961,5877,219,1,4753800.0
9962,5878,88,1,1098900.0
9963,5878,214,1,3543500.0
9964,5878,140,1,5056700.0
9965,5879,57,1,3748800.0
9966,5879,171,2,1580500.0
9967,5880,240,2,1632700.0
9968,5881,168,1,3942100.0
9969,5882,44,1,445200.0
9970,5883,178,1,1838000.0
9971,5883,147,1,1856300.0
9972,5883,155,1,4356400.0
9973,5884,265,1,6803100.0
9974,5885,272,1,3379500.0
9975,5886,193,1,9589600.0
9976,5887,22,1,1102200.0
9977,5888,80,2,4145000.0
9978,5889,226,1,1842200.0
9979,5890,225,1,933600.0
9980,5891,197,1,2747700.0
9981,5891,76,1,2245500.0
9982,5891,145,3,1464200.0
9983,5892,255,1,4109700.0
9984,5892,72,1,4619500.0
9985,5893,103,1,2779600.0
9986,5894,58,3,498700.0
9987,5895,123,1,2180000.0
9988,5896,10,1,3540800.0
9989,5897,36,1,941300.0
9990,5897,49,1,1806400.0
9991,5898,144,1,3763700.0
9992,5898,283,1,888600.0
9993,5899,121,1,1221000.0
9994,5899,6,1,1597500.0
9995,5900,251,1,248000.0
9996,5901,268,1,5794900.0
9997,5902,224,1,1597700.0
9998,5903,137,1,4723200.0
9999,5903,86,1,1415900.0
10000,5904,54,1,1933200.0
10001,5904,110,1,1709800.0
10002,5905,82,1,5343600.0
10003,5906,123,1,2177100.0
10004,5906,158,1,1085100.0
10005,5907,43,1,1498800.0
10006,5908,55,1,1681800.0
10007,5909,198,1,2499500.0
10008,5910,184,1,3875300.0
10009,5910,131,1,9146900.0
10010,5911,269,1,2075400.0
10011,5911,77,1,5228900.0
10012,5912,47,1,1376600.0
10013,5912,74,1,1022700.0
10014,5912,96,1,2935100.0
10015,5913,224,1,1607800.0
10016,5914,247,1,1116700.0
10017,5914,42,1,1485500.0
10018,5915,164,1,1902500.0
10019,5916,281,1,1797600.0
10020,5917,146,1,519400.0
10021,5917,23,1,5886800.0
10022,5918,286,1,5145000.0
10023,5918,161,1,1724500.0
10024,5919,289,1,3618100.0
10025,5920,92,1,5475300.0
10026,5921,110,1,1679900.0
10027,5921,210,1,9084800.0
10028,5921,152,1,7364800.0
10029,5922,15,1,357100.0
10030,5923,256,1,2844800.0
10031,5923,298,1,3534400.0
10032,5924,12,1,796600.0
10033,5925,274,1,1814600.0
10034,5926,171,1,1614100.0
10035,5926,69,2,2557000.0
10036,5927,197,1,2708900.0
10037,5928,30,1,4323500.0
10038,5928,127,1,959300.0
10039,5929,6,1,1603500.0
10040,5930,187,1,1585100.0
10041,5930,41,1,3434100.0
10042,5930,289,1,3607200.0
10043,5930,1,1,836200.0
10044,5931,152,1,7347900.0
10045,5932,64,1,385200.0
10046,5933,57,2,3669200.0
10047,5934,289,1,3672100.0
10048,5934,215,2,3978400.0
10049,5935,213,1,5247000.0
10050,5936,285,1,8098400.0
10051,5937,36,1,935800.0
10052,5937,154,1,3175200.0
10053,5938,52,1,3323700.0
10054,5938,255,1,4116000.0
10055,5939,195,1,5399600.0
10056,5939,271,1,2621400.0
10057,5939,43,1,1442500.0
10058,5940,44,1,430100.0
10059,5940,43,1,1481400.0
10060,5940,147,1,1907000.0
10061,5941,240,1,1636500.0
10062,5942,94,1,548300.0
10063,5943,280,1,3401100.0
10064,5944,153,1,885100.0
10065,5945,287,1,3218600.0
10066,5946,67,1,1347300.0
10067,5947,121,1,1235300.0
10068,5948,180,1,2515000.0
10069,5949,283,1,875900.0
10070,5949,106,1,7416900.0
10071,5949,277,1,1403200.0
10072,5949,237,2,499600.0
10073,5950,207,1,4677300.0
10074,5951,44,1,440500.0
10075,5952,121,2,1272200.0
10076,5952,89,1,6658000.0
10077,5953,163,1,7139700.0
10078,5954,179,1,3156900.0
10079,5955,231,1,6549800.0
10080,5956,252,1,961700.0
10081,5956,114,1,5370400.0
10082,5956,18,1,1393500.0
10083,5957,266,1,1873800.0
10084,5958,63,1,7119400.0
10085,5958,162,1,6731700.0
10086,5959,246,1,3291600.0
10087,5959,210,1,9411200.0
10088,5960,58,1,479200.0
10089,5961,31,1,5127700.0
10090,5961,246,1,3144700.0
10091,5962,70,1,5583900.0
10092,5963,53,1,345400.0
10093,5963,63,1,7111100.0
10094,5964,297,1,3156000.0
10095,5965,280,1,3419300.0
10096,5965,205,1,1597100.0
10097,5966,13,1,1136500.0
10098,5966,47,1,1371300.0
10099,5966,255,1,4153500.0
10100,5967,108,1,7562200.0
10101,5967,56,1,1287500.0
10102,5968,155,1,4343100.0
10103,5969,16,1,5325800.0
10104,5969,203,1,8057200.0
10105,5969,279,1,905000.0
10106,5969,79,1,825500.0
10107,5970,262,1,1097100.0
10108,5971,128,1,987900.0
10109,5971,104,1,1617000.0
10110,5972,31,1,5240800.0
10111,5972,59,1,1561400.0
10112,5972,163,1,6810800.0
10113,5972,180,1,2541400.0
10114,5973,18,1,1401000.0
10115,5974,187,1,1566000.0
10116,5974,172,1,6768800.0
10117,5974,216,1,1738900.0
10118,5975,257,1,5474600.0
10119,5976,200,1,679800.0
10120,5977,181,1,8665300.0
10121,5978,247,2,1110800.0
10122,5978,266,2,1837400.0
10123,5979,260,1,3906800.0
10124,5980,257,1,5419600.0
10125,5980,182,1,4822300.0
10126,5981,75,1,1467900.0
10127,5981,256,1,2864900.0
10128,5982,45,1,6212300.0
10129,5983,220,1,2231400.0
10130,5983,115,3,4049000.0
10131,5983,236,1,6722100.0
10132,5983,114,1,5372400.0
10133,5984,171,1,1554900.0
10134,5985,230,1,1182400.0
10135,5986,235,2,4236800.0
10136,5987,244,1,8272200.0
10137,5987,29,1,2685500.0
10138,5988,41,1,3478600.0
10139,5988,205,1,1591200.0
10140,5989,195,1,5432400.0
10141,5990,76,1,2168500.0
10142,5990,253,1,757400.0
10143,5990,134,1,4612600.0
10144,5991,87,3,1753600.0
10145,5992,159,1,5414000.0
10146,5992,148,3,4174800.0
10147,5993,299,1,527900.0
10148,5994,274,2,1794900.0
10149,5995,211,1,387600.0
10150,5996,141,1,2427200.0
10151,5996,44,1,443700.0
10152,5997,218,1,1427400.0
10153,5998,132,1,2762200.0
10154,5998,118,1,1956800.0
10155,5999,185,1,3104600.0
10156,6000,204,1,710100.0
10157,6001,198,1,2480800.0
10158,6002,211,1,387900.0
10159,6002,251,1,250100.0
10160,6003,237,1,510500.0
10161,6003,173,1,2209200.0
10162,6003,222,1,1566100.0
10163,6004,39,1,3736100.0
10164,6004,13,1,1183100.0
10165,6005,27,1,1603000.0
10166,6006,222,1,1518600.0
10167,6007,47,1,1370400.0
10168,6008,25,1,2289100.0
10169,6008,264,1,1291300.0
10170,6009,123,1,2230600.0
10171,6010,60,2,625700.0
10172,6010,29,1,2749600.0
10173,6011,237,2,500700.0
10174,6011,217,1,2010800.0
10175,6012,116,1,4246700.0
10176,6012,249,1,3639500.0
10177,6012,73,1,1117000.0
10178,6013,160,1,1051100.0
10179,6013,80,1,4095700.0
10180,6013,266,1,1917600.0
10181,6014,126,1,1638000.0
10182,6015,165,1,3408100.0
10183,6016,246,1,3189900.0
10184,6016,192,1,1704900.0
10185,6017,99,1,1880700.0
10186,6017,226,1,1797200.0
10187,6018,149,1,1139100.0
10188,6018,250,1,1307700.0
10189,6018,139,3,4719500.0
10190,6019,300,1,2250800.0
10191,6020,86,1,1471600.0
10192,6021,182,1,4873600.0
10193,6021,289,1,3574400.0
10194,6022,178,2,1848400.0
10195,6023,206,1,653800.0
10196,6023,284,1,3668200.0
10197,6023,36,1,934700.0
10198,6023,123,1,2240900.0
10199,6024,14,1,733000.0
10200,6025,108,1,7578100.0
10201,6025,59,1,1563200.0
10202,6026,196,1,5802400.0
10203,6027,157,1,5274600.0
10204,6028,79,1,798900.0
10205,6029,243,1,621100.0
10206,6029,278,1,1658900.0
10207,6029,126,1,1639600.0
10208,6030,171,1,1604800.0
10209,6030,29,2,2685600.0
10210,6030,208,1,2268400.0
10211,6030,35,1,1599900.0
10212,6031,199,1,1595000.0
10213,6031,214,1,3529100.0
10214,6031,42,1,1519200.0
10215,6032,234,1,456600.0
10216,6033,224,1,1593400.0
10217,6034,149,1,1139500.0
10218,6035,131,1,8892000.0
10219,6035,272,2,3387800.0
10220,6035,28,1,1368100.0
10221,6035,200,2,705500.0
10222,6036,289,1,3648600.0
10223,6037,170,1,7838500.0
10224,6038,4,1,1002200.0
10225,6039,241,1,1085000.0
10226,6039,219,1,4622400.0
10227,6040,33,1,436600.0
10228,6040,184,1,3916100.0
10229,6041,25,1,2182800.0
10230,6042,79,1,822600.0
10231,6042,283,1,889600.0
10232,6043,99,1,1900000.0
10233,6044,103,1,2863400.0
10234,6045,3,1,6280800.0
10235,6045,11,1,8155400.0
10236,6045,51,1,249200.0
10237,6045,15,1,364600.0
10238,6046,294,1,3206100.0
10239,6047,249,2,3478500.0
10240,6047,112,1,4899500.0
10241,6048,19,1,598800.0
10242,6049,243,1,637400.0
10243,6049,178,2,1797000.0
10244,6050,207,1,4531600.0
10245,6051,32,2,3119300.0
10246,6052,25,1,2259700.0
10247,6052,272,1,3345800.0
10248,6053,236,2,6669300.0
10249,6054,272,1,3544700.0
10250,6055,75,1,1506700.0
10251,6055,172,1,6648100.0
10252,6055,184,1,3906300.0
10253,6055,150,1,2146300.0
10254,6056,98,1,1346900.0
10255,6057,283,1,866800.0
10256,6058,29,1,2642100.0
10257,6059,150,1,2065300.0
10258,6060,293,1,461700.0
10259,6061,141,1,2537900.0
10260,6062,280,1,3395500.0
10261,6062,5,1,4666300.0
10262,6063,182,1,4693400.0
10263,6064,243,1,619800.0
10264,6064,74,1,1012100.0
10265,6064,1,1,823700.0
10266,6065,195,1,5427600.0
10267,6065,142,1,5154000.0
10268,6066,38,1,2711500.0
10269,6066,74,2,965100.0
10270,6067,244,1,8209700.0
10271,6068,275,1,4997900.0
10272,6069,17,1,4621300.0
10273,6070,45,1,6260900.0
10274,6071,62,1,6156200.0
10275,6071,246,2,3289200.0
10276,6072,13,1,1146500.0
10277,6073,185,2,3149700.0
10278,6074,143,1,5778800.0
10279,6075,58,1,505100.0
10280,6076,203,1,8009900.0
10281,6077,150,1,2079900.0
10282,6077,199,1,1555700.0
10283,6077,202,1,3157700.0
10284,6078,62,1,5964500.0
10285,6079,166,1,4647800.0
10286,6079,58,1,485600.0
10287,6080,82,1,5377500.0
10288,6080,276,1,1338500.0
10289,6081,210,1,9485500.0
10290,6082,253,1,782900.0
10291,6082,146,1,528900.0
10292,6083,153,1,862500.0
10293,6083,291,1,1741700.0
10294,6084,18,1,1438900.0
10295,6084,165,1,3469900.0
10296,6085,175,1,1260600.0
10297,6085,55,1,1704300.0
10298,6086,51,2,244800.0
10299,6087,149,1,1190500.0
10300,6087,281,1,1771200.0
10301,6088,221,1,2387000.0
10302,6089,211,1,386200.0
10303,6090,192,1,1729500.0
10304,6090,263,1,1173300.0
10305,6091,25,1,2292600.0
10306,6091,78,1,6216000.0
10307,6092,50,1,2946200.0
10308,6092,107,2,4452700.0
10309,6093,177,1,3363800.0
10310,6094,272,1,3529800.0
10311,6094,74,1,1014500.0
10312,6095,44,1,432600.0
10313,6096,61,1,607700.0
10314,6096,227,1,967200.0
10315,6097,252,1,991200.0
10316,6098,187,1,1596800.0
10317,6099,15,1,363100.0
10318,6100,1,1,843200.0
10319,6101,150,1,2145700.0
10320,6102,20,1,2760200.0
10321,6103,84,1,722900.0
10322,6104,145,1,1471000.0
10323,6105,179,1,3169100.0
10324,6106,227,1,969100.0
10325,6106,140,1,5173000.0
10326,6107,271,1,2681100.0
10327,6108,82,2,5335700.0
10328,6109,269,1,2060800.0
10329,6110,162,1,7075800.0
10330,6111,59,1,1516400.0
10331,6111,56,2,1289300.0
10332,6112,155,1,4345900.0
10333,6113,82,1,5454400.0
10334,6113,203,1,7746100.0
10335,6113,142,1,5397400.0
10336,6114,145,1,1494600.0
10337,6114,15,2,359600.0
10338,6114,46,1,5208500.0
10339,6114,232,1,791000.0
10340,6115,125,1,441600.0
10341,6116,236,1,6608400.0
10342,6116,282,1,314100.0
10343,6117,98,1,1387200.0
10344,6117,66,1,2356200.0
10345,6117,11,1,7942100.0
10346,6117,9,1,4713500.0
10347,6118,255,1,4196000.0
10348,6118,53,1,345700.0
10349,6119,49,1,1810900.0
10350,6120,15,1,369800.0
10351,6120,90,1,2244000.0
10352,6120,61,1,595600.0
10353,6120,3,1,6267500.0
10354,6121,7,1,320200.0
10355,6122,187,1,1550000.0
10356,6123,277,1,1484500.0
10357,6124,270,1,1837200.0
10358,6124,168,1,3935300.0
10359,6125,150,1,2167500.0
10360,6126,43,1,1507400.0
10361,6127,177,1,3319300.0
10362,6128,134,1,4420500.0
10363,6129,64,1,371100.0
10364,6129,36,1,968300.0
10365,6130,66,1,2363200.0
10366,6131,141,1,2532400.0
10367,6131,270,2,1890700.0
10368,6132,207,1,4804500.0
10369,6133,23,1,5693400.0
10370,6134,125,1,459800.0
10371,6135,26,1,634100.0
10372,6136,111,3,781500.0
10373,6136,229,1,376100.0
10374,6136,69,1,2522500.0
10375,6136,290,2,1256200.0
10376,6137,292,1,1987100.0
10377,6137,140,1,5200300.0
10378,6138,180,1,2553200.0
10379,6138,155,1,4382500.0
10380,6138,198,1,2501100.0
10381,6138,125,1,455600.0
10382,6139,85,2,1232800.0
10383,6140,3,1,6572400.0
10384,6140,9,1,4612600.0
10385,6141,64,1,387500.0
10386,6142,60,1,599900.0
10387,6143,117,1,1746800.0
10388,6143,94,1,557900.0
10389,6144,211,1,373500.0
10390,6144,169,1,3676700.0
10391,6144,214,1,3522300.0
10392,6145,101,1,4073600.0
10393,6146,133,1,873600.0
10394,6146,287,1,3303300.0
10395,6147,124,1,934100.0
10396,6148,245,1,2073800.0
10397,6149,207,1,4615200.0
10398,6149,4,1,990200.0
10399,6150,77,1,5147500.0
10400,6151,72,1,4687800.0
10401,6151,139,1,4726300.0
10402,6151,7,1,310700.0
10403,6151,92,1,5352600.0
10404,6152,87,1,1771100.0
10405,6153,124,1,937500.0
10406,6153,16,1,5180500.0
10407,6154,130,1,2089100.0
10408,6155,246,1,3198700.0
10409,6155,285,1,7759200.0
10410,6156,227,1,989600.0
10411,6157,49,1,1808200.0
10412,6157,192,1,1738500.0
10413,6157,250,1,1286300.0
10414,6158,40,1,1058200.0
10415,6158,295,1,803300.0
10416,6159,112,1,4797000.0
10417,6160,221,1,2364500.0
10418,6161,87,1,1803500.0
10419,6162,132,1,2608900.0
10420,6162,74,1,989200.0
10421,6162,125,1,451300.0
10422,6163,199,1,1526600.0
10423,6164,25,1,2272400.0
10424,6164,195,1,5505000.0
10425,6165,213,1,5150800.0
10426,6166,36,1,920800.0
10427,6166,23,1,5890600.0
10428,6167,90,1,2286800.0
10429,6167,230,1,1160500.0
10430,6168,239,1,1338100.0
10431,6168,264,1,1320700.0
10432,6169,278,2,1655200.0
10433,6169,50,1,2921800.0
10434,6169,86,2,1410100.0
10435,6170,183,1,3872200.0
10436,6171,45,2,6288600.0
10437,6171,290,1,1254300.0
10438,6172,6,1,1546900.0
10439,6173,77,1,5032900.0
10440,6173,204,1,727600.0
10441,6173,192,2,1747100.0
10442,6174,287,1,3244300.0
10443,6174,100,1,656400.0
10444,6175,14,1,717700.0
10445,6175,290,1,1311300.0
10446,6176,232,1,763400.0
10447,6177,293,1,483700.0
10448,6178,30,1,4388100.0
10449,6179,295,1,803700.0
10450,6180,66,1,2325600.0
10451,6181,136,1,651000.0
10452,6181,112,1,4895200.0
10453,6182,238,1,5473300.0
10454,6182,219,1,4603100.0
10455,6182,292,1,1933900.0
10456,6183,88,1,1123300.0
10457,6184,88,1,1136700.0
10458,6185,220,1,2266400.0
10459,6186,73,1,1095500.0
10460,6186,13,1,1138100.0
10461,6187,258,1,2503800.0
10462,6188,241,1,1052700.0
10463,6189,35,1,1561200.0
10464,6190,116,2,4399000.0
10465,6191,74,1,1005100.0
10466,6192,189,1,2257700.0
10467,6193,288,1,1253900.0
10468,6193,42,1,1485700.0
10469,6193,195,1,5444500.0
10470,6193,92,2,5440700.0
10471,6194,131,1,8863600.0
10472,6194,55,1,1642700.0
10473,6195,290,2,1256500.0
10474,6196,70,2,5338900.0
10475,6196,275,1,5072400.0
10476,6197,262,1,1093600.0
10477,6198,119,1,2976400.0
10478,6198,161,1,1694400.0
10479,6199,104,1,1597200.0
10480,6200,94,1,579300.0
10481,6201,85,1,1234200.0
10482,6202,201,1,5885500.0
10483,6202,96,1,2953900.0
10484,6203,146,1,531000.0
10485,6203,92,1,5295600.0
10486,6203,180,1,2529400.0
10487,6203,77,1,5053900.0
10488,6204,193,1,9983400.0
10489,6205,22,1,1056500.0
10490,6205,203,1,7912000.0
10491,6206,285,1,8074700.0
10492,6206,246,1,3277500.0
10493,6207,188,1,2189400.0
10494,6207,189,1,2196000.0
10495,6207,284,1,3719800.0
10496,6208,127,1,968200.0
10497,6209,58,1,486000.0
10498,6209,191,1,4412600.0
10499,6210,123,2,2186300.0
10500,6210,162,1,7017300.0
10501,6211,184,1,3855000.0
10502,6212,284,1,3678600.0
10503,6213,211,1,373300.0
10504,6214,240,1,1595500.0
10505,6215,151,2,7789300.0
10506,6216,63,1,7290700.0
10507,6216,22,1,1095100.0
10508,6217,25,1,2224300.0
10509,6218,192,1,1759500.0
10510,6219,4,1,1008600.0
10511,6220,21,1,5059700.0
10512,6221,237,1,500300.0
10513,6221,163,2,7075100.0
10514,6222,243,1,635600.0
10515,6223,17,1,4758100.0
10516,6224,6,2,1571700.0
10517,6225,58,1,497300.0
10518,6226,286,1,5380700.0
10519,6227,137,1,4605300.0
10520,6227,275,1,4915600.0
10521,6227,168,1,3928500.0
10522,6228,103,1,2820800.0
10523,6228,157,2,5210900.0
10524,6229,258,1,2426500.0
10525,6229,186,1,1640900.0
10526,6229,70,1,5341300.0
10527,6230,143,2,5885000.0
10528,6231,249,1,3668200.0
10529,6232,218,1,1502600.0
10530,6233,30,2,4381100.0
10531,6233,282,1,310000.0
10532,6233,260,1,4060500.0
10533,6234,83,1,1632900.0
10534,6234,191,1,4319300.0
10535,6234,215,1,4028700.0
10536,6234,100,1,657700.0
10537,6235,61,1,601300.0
10538,6236,298,2,3353000.0
10539,6236,248,1,4885600.0
10540,6237,222,1,1501700.0
10541,6238,263,1,1208200.0
10542,6239,263,1,1217400.0
10543,6239,55,1,1703100.0
10544,6240,225,1,942200.0
10545,6240,204,1,713300.0
10546,6241,38,1,2767000.0
10547,6241,8,1,1112200.0
10548,6242,94,1,551500.0
10549,6242,283,1,896500.0
10550,6242,251,1,246200.0
10551,6243,126,1,1677500.0
10552,6243,206,1,672800.0
10553,6244,274,1,1868300.0
10554,6244,128,1,968000.0
10555,6245,3,1,6239700.0
10556,6245,56,1,1260800.0
10557,6245,80,1,4187300.0
10558,6246,215,1,3930700.0
10559,6246,171,1,1559200.0
10560,6247,292,1,1992600.0
10561,6248,20,1,2876400.0
10562,6248,294,1,3236200.0
10563,6249,243,1,642200.0
10564,6250,51,1,250400.0
10565,6251,13,1,1142100.0
10566,6251,258,1,2475500.0
10567,6252,289,1,3541600.0
10568,6253,247,1,1112900.0
10569,6254,215,1,3935700.0
10570,6254,77,1,5008400.0
10571,6255,189,1,2197200.0
10572,6255,130,1,2067400.0
10573,6256,138,1,5158100.0
10574,6257,129,1,1353800.0
10575,6258,299,1,533900.0
10576,6259,232,1,779300.0
10577,6260,60,1,604000.0
10578,6260,246,1,3242800.0
10579,6261,121,1,1288100.0
10580,6261,257,1,5660100.0
10581,6261,70,1,5542900.0
10582,6261,170,1,7607600.0
10583,6262,138,1,5385400.0
10584,6262,195,1,5672200.0
10585,6263,189,1,2301300.0
10586,6263,48,2,871400.0
10587,6263,102,1,2255500.0
10588,6264,99,1,1953500.0
10589,6265,289,1,3694800.0
10590,6265,32,1,3167000.0
10591,6266,1,1,825100.0
10592,6266,5,1,4637400.0
10593,6266,274,2,1828300.0
10594,6267,200,1,715500.0
10595,6267,27,1,1633400.0
10596,6268,54,1,1868700.0
10597,6269,256,1,2939300.0
10598,6270,12,1,805000.0
10599,6270,100,1,648700.0
10600,6271,168,2,3816200.0
10601,6272,91,2,668700.0
10602,6273,67,1,1404600.0
10603,6274,252,1,967300.0
10604,6274,192,1,1748800.0
10605,6275,11,1,8163100.0
10606,6275,116,1,4399700.0
10607,6275,226,1,1817800.0
10608,6276,86,1,1488200.0
10609,6276,88,1,1159700.0
10610,6277,261,2,5851900.0
10611,6277,81,1,1352700.0
10612,6278,39,1,3639600.0
10613,6279,69,1,2503800.0
10614,6279,279,3,925300.0
10615,6279,193,1,9801300.0
10616,6279,171,1,1636600.0
10617,6280,57,1,3668200.0
10618,6280,241,1,1105000.0
10619,6280,73,1,1109300.0
10620,6281,40,1,1009300.0
10621,6282,126,1,1621900.0
10622,6282,299,1,520900.0
10623,6282,288,1,1250400.0
10624,6283,29,1,2762500.0
10625,6283,253,1,772800.0
10626,6283,113,1,3933800.0
10627,6284,168,1,3921300.0
10628,6285,282,1,303300.0
10629,6286,225,1,908100.0
10630,6287,109,1,5953300.0
10631,6288,232,1,771200.0
10632,6289,17,1,4592400.0
10633,6289,140,1,5202300.0
10634,6290,17,1,4747800.0
10635,6291,102,1,2329300.0
10636,6292,246,1,3295100.0
10637,6292,37,1,971100.0
10638,6292,100,1,658700.0
10639,6293,242,1,691100.0
10640,6294,93,1,354700.0
10641,6295,101,1,4180100.0
10642,6296,174,1,1746700.0
10643,6296,93,1,372200.0
10644,6296,271,1,2698100.0
10645,6297,277,1,1404500.0
10646,6298,22,2,1090800.0
10647,6298,128,1,956600.0
10648,6299,220,1,2264500.0
10649,6299,54,1,1897000.0
10650,6299,197,1,2743200.0
10651,6299,132,2,2631900.0
10652,6300,2,1,5882900.0
10653,6301,96,1,2917200.0
10654,6302,213,1,5176700.0
10655,6302,119,1,2876600.0
10656,6303,223,1,8056700.0
10657,6304,118,1,2032900.0
10658,6304,174,1,1672800.0
10659,6305,286,1,5250200.0
10660,6306,46,1,5218100.0
10661,6307,89,1,6664100.0
10662,6307,181,1,8662300.0
10663,6307,292,1,1944200.0
10664,6307,265,1,6502600.0
10665,6308,223,1,8217200.0
10666,6309,270,1,1818400.0
10667,6310,143,2,5917000.0
10668,6311,157,1,5141200.0
10669,6311,122,1,2605900.0
10670,6312,240,1,1657900.0
10671,6312,186,1,1663400.0
10672,6313,270,1,1837700.0
10673,6314,108,1,7427400.0
10674,6315,175,1,1248800.0
10675,6316,289,2,3669300.0
10676,6316,242,1,694600.0
10677,6317,56,1,1310100.0
10678,6318,106,2,7520400.0
10679,6319,198,1,2450600.0
10680,6319,15,1,364000.0
10681,6320,242,1,710700.0
10682,6320,128,1,1002100.0
10683,6321,70,1,5622700.0
10684,6321,112,1,4880000.0
10685,6321,229,1,375800.0
10686,6322,110,1,1662100.0
10687,6322,61,1,597800.0
10688,6323,47,1,1328000.0
10689,6324,300,1,2259600.0
10690,6324,125,1,462000.0
10691,6325,281,1,1773100.0
10692,6326,134,1,4582600.0
10693,6326,182,1,4823500.0
10694,6326,253,1,784600.0
10695,6327,248,1,5076600.0
10696,6327,225,1,907800.0
10697,6328,13,1,1171800.0
10698,6328,300,1,2209800.0
10699,6329,58,1,500200.0
10700,6329,252,1,995900.0
10701,6329,49,1,1799300.0
10702,6330,195,1,5657500.0
10703,6331,32,1,3090200.0
10704,6332,109,1,5767300.0
10705,6332,284,1,3849200.0
10706,6332,200,1,712500.0
10707,6332,121,2,1273800.0
10708,6333,77,1,5149100.0
10709,6334,1,1,852200.0
10710,6335,1,1,844600.0
10711,6336,156,1,1158500.0
10712,6336,125,1,455600.0
10713,6337,268,1,5707700.0
10714,6338,81,1,1388100.0
10715,6339,2,1,6040200.0
10716,6339,69,1,2512200.0
10717,6340,109,1,5793400.0
10718,6341,159,1,5405900.0
10719,6342,294,2,3193100.0
10720,6342,260,1,3944900.0
10721,6343,145,1,1537400.0
10722,6344,150,1,2099700.0
10723,6344,151,1,7772100.0
10724,6345,158,1,1082600.0
10725,6346,256,1,2960800.0
10726,6346,226,1,1743900.0
10727,6347,274,1,1780100.0
10728,6347,249,1,3645200.0
10729,6348,75,1,1454600.0
10730,6349,259,2,2197200.0
10731,6350,73,1,1098100.0
10732,6351,217,1,2012400.0
