sale_id,customer_id,employee_id,branch_id,sale_date,payment_method,discount_amount
5697,446,35,5,2024-03-21 13:22:41,Bank Transfer,0.0
5698,,24,3,2024-03-11 16:25:40,Cash,0.0
5699,666,29,4,2024-09-14 18:49:22,Cash,0.0
5700,352,10,2,2024-03-11 16:38:11,Bank Transfer,0.0
5701,,23,3,2024-06-16 15:13:34,Mobile Payment,126100.0
5702,350,19,3,2025-10-19 13:19:50,Mobile Payment,0.0
5703,,7,1,2024-05-15 16:36:14,Cash,0.0
5704,,11,2,2024-10-18 15:17:17,Card,0.0
5705,286,1,1,2025-10-15 14:04:10,Mobile Payment,0.0
5706,174,15,2,2025-10-26 13:03:15,Card,0.0
5707,303,4,1,2025-01-25 11:25:14,Mobile Payment,142800.0
5708,,21,3,2024-03-31 12:23:55,Cash,0.0
5709,817,1,1,2024-02-02 18:06:46,Cash,125300.0
5710,848,26,4,2024-03-24 10:47:29,Mobile Payment,0.0
5711,455,30,4,2024-02-03 19:56:24,Cash,0.0
5712,65,8,1,2025-02-19 15:17:19,Mobile Payment,0.0
5713,,18,3,2025-12-22 11:09:09,Bank Transfer,0.0
5714,141,37,5,2025-01-24 10:09:08,Mobile Payment,0.0
5715,,17,3,2025-02-25 14:15:18,Bank Transfer,103800.0
5716,361,17,3,2024-11-10 12:31:56,Cash,15600.0
5717,273,9,2,2024-04-17 17:31:01,Card,0.0
5718,729,26,4,2025-11-09 19:16:35,Bank Transfer,0.0
5719,123,1,1,2025-06-11 15:02:19,Cash,802500.0
5720,264,6,1,2025-08-25 16:46:16,Cash,0.0
5721,39,18,3,2024-10-13 17:25:47,Mobile Payment,0.0
5722,758,11,2,2024-01-09 13:33:28,Cash,0.0
5723,389,10,2,2024-09-01 19:07:58,Cash,0.0
5724,270,22,3,2024-11-04 10:31:49,Cash,0.0
5725,83,26,4,2025-03-25 14:41:20,Card,0.0
5726,513,5,1,2024-08-13 13:33:23,Card,0.0
5727,296,13,2,2024-10-06 16:33:35,Cash,0.0
5728,,40,5,2025-07-14 15:40:59,Card,146800.0
5729,757,23,3,2024-05-13 13:59:25,Card,85100.0
5730,,8,1,2025-11-07 11:07:52,Cash,0.0
5731,,26,4,2025-11-24 16:27:02,Mobile Payment,0.0
5732,42,31,4,2025-01-29 15:48:08,Card,0.0
5733,521,1,1,2024-07-31 14:40:21,Cash,60900.0
5734,217,24,3,2024-03-26 14:38:08,Bank Transfer,0.0
5735,,5,1,2024-07-29 11:53:55,Card,0.0
5736,265,39,5,2024-11-29 15:30:48,Bank Transfer,464300.0
5737,486,17,3,2024-06-03 09:00:52,Cash,348700.0
5738,486,23,3,2024-04-29 12:17:29,Cash,79500.0
5739,1,3,1,2024-10-16 14:12:55,Card,0.0
5740,266,19,3,2024-06-18 12:06:01,Mobile Payment,0.0
5741,242,1,1,2024-08-02 09:10:11,Mobile Payment,0.0
5742,,13,2,2024-03-28 17:01:32,Mobile Payment,0.0
5743,200,18,3,2024-12-30 11:15:22,Bank Transfer,0.0
5744,179,16,2,2024-02-26 10:28:25,Cash,0.0
5745,868,35,5,2025-08-29 12:13:30,Card,0.0
5746,305,27,4,2025-08-28 13:08:53,Bank Transfer,70300.0
5747,980,6,1,2024-05-06 13:16:58,Bank Transfer,0.0
5748,953,26,4,2024-01-31 10:08:28,Card,0.0
5749,515,18,3,2025-06-19 09:56:51,Cash,0.0
5750,111,7,1,2024-06-14 16:10:36,Cash,164900.0
5751,775,9,2,2025-08-22 19:29:58,Cash,7200.0
5752,510,12,2,2025-04-07 13:45:14,Bank Transfer,0.0
5753,314,25,4,2024-01-19 15:27:09,Mobile Payment,0.0
5754,,13,2,2025-03-11 11:42:39,Cash,372400.0
5755,628,13,2,2025-04-19 18:30:03,Card,0.0
5756,648,15,2,2025-05-05 18:08:58,Bank Transfer,0.0
5757,,8,1,2024-12-08 16:51:36,Card,121300.0
5758,832,28,4,2024-12-21 12:01:00,Mobile Payment,0.0
5759,937,9,2,2025-04-17 14:14:22,Mobile Payment,0.0
5760,599,35,5,2024-03-05 12:14:35,Card,0.0
5761,766,25,4,2025-07-29 10:55:31,Bank Transfer,0.0
5762,,37,5,2024-11-22 14:49:14,Cash,0.0
5763,767,24,3,2024-10-09 12:34:55,Bank Transfer,128500.0
5764,651,17,3,2024-11-13 10:49:20,Bank Transfer,0.0
5765,835,35,5,2024-10-13 13:38:44,Cash,0.0
5766,577,23,3,2025-07-12 13:52:02,Mobile Payment,0.0
5767,978,40,5,2025-08-02 16:33:09,Card,34800.0
5768,,26,4,2024-10-03 16:11:28,Cash,671300.0
5769,627,32,4,2024-11-28 09:27:12,Bank Transfer,0.0
5770,264,37,5,2025-01-03 17:47:46,Card,48100.0
5771,92,5,1,2025-01-20 16:04:31,Mobile Payment,71800.0
5772,366,33,5,2024-03-09 12:13:18,Bank Transfer,278900.0
5773,,32,4,2025-01-17 11:56:02,Cash,13600.0
5774,467,18,3,2024-01-19 17:24:52,Cash,0.0
5775,851,40,5,2025-06-22 16:50:18,Mobile Payment,0.0
5776,173,15,2,2024-07-13 11:29:13,Bank Transfer,329900.0
5777,610,36,5,2025-04-12 15:47:39,Card,0.0
5778,579,36,5,2024-05-06 18:31:45,Cash,235800.0
5779,888,36,5,2024-01-20 13:32:26,Cash,0.0
5780,329,34,5,2024-11-01 18:58:44,Bank Transfer,1163700.0
5781,254,27,4,2024-11-05 17:08:39,Card,0.0
5782,,5,1,2025-07-19 10:54:35,Mobile Payment,85300.0
5783,934,34,5,2024-10-14 09:16:07,Card,0.0
5784,88,14,2,2024-06-01 15:20:17,Card,0.0
5785,818,7,1,2025-09-23 15:15:00,Card,0.0
5786,286,29,4,2025-05-11 17:37:07,Bank Transfer,0.0
5787,864,2,1,2024-02-26 14:55:00,Cash,0.0
5788,273,26,4,2025-11-03 18:35:44,Bank Transfer,27300.0
5789,548,18,3,2024-01-11 15:05:57,Cash,210400.0
5790,510,3,1,2024-03-06 13:32:58,Cash,0.0
5791,137,23,3,2024-02-03 16:15:29,Mobile Payment,0.0
5792,10,18,3,2024-07-03 14:45:15,Card,0.0
5793,180,16,2,2024-04-16 13:41:16,Cash,20000.0
5794,944,36,5,2024-09-23 17:26:12,Mobile Payment,0.0
5795,253,30,4,2024-09-23 12:40:29,Mobile Payment,124000.0
5796,447,7,1,2025-08-19 16:45:12,Card,96100.0
5797,923,19,3,2025-02-21 17:18:05,Card,0.0
5798,748,21,3,2025-06-20 10:15:26,Card,0.0
5799,,28,4,2024-07-22 09:44:35,Mobile Payment,0.0
5800,418,40,5,2024-11-17 10:47:43,Bank Transfer,260800.0
5801,71,1,1,2024-10-02 17:59:11,Cash,0.0
5802,279,15,2,2024-10-27 17:36:40,Mobile Payment,0.0
5803,519,38,5,2025-10-02 15:24:10,Card,1145200.0
5804,,39,5,2025-11-04 09:45:35,Mobile Payment,318100.0
5805,65,40,5,2025-05-02 11:48:31,Mobile Payment,0.0
5806,853,15,2,2024-08-31 14:26:05,Mobile Payment,0.0
5807,974,1,1,2025-02-07 14:07:06,Cash,0.0
5808,327,19,3,2025-03-14 10:41:46,Mobile Payment,0.0
5809,602,7,1,2024-07-15 12:06:21,Bank Transfer,47900.0
5810,727,10,2,2024-04-11 12:52:40,Mobile Payment,0.0
5811,979,13,2,2025-05-28 16:06:12,Bank Transfer,0.0
5812,486,38,5,2024-12-20 11:09:48,Mobile Payment,0.0
5813,260,29,4,2024-10-11 18:06:18,Cash,0.0
5814,993,6,1,2025-04-18 13:07:49,Cash,22500.0
5815,,29,4,2024-04-25 17:08:26,Bank Transfer,278400.0
5816,233,1,1,2025-02-25 18:21:45,Cash,0.0
5817,,2,1,2024-08-26 09:47:24,Cash,0.0
5818,831,7,1,2025-03-11 19:02:02,Card,81500.0
5819,8,9,2,2024-07-30 15:25:32,Mobile Payment,0.0
5820,686,16,2,2025-04-07 12:07:56,Card,39200.0
5821,,38,5,2025-10-04 17:43:11,Mobile Payment,16900.0
5822,,35,5,2025-11-28 15:52:01,Mobile Payment,0.0
5823,577,27,4,2024-11-09 18:20:52,Bank Transfer,91000.0
5824,43,18,3,2024-08-25 18:51:12,Mobile Payment,81200.0
5825,16,6,1,2025-05-23 14:07:16,Mobile Payment,90100.0
5826,294,7,1,2025-04-30 16:58:53,Cash,0.0
5827,,3,1,2025-01-24 10:12:29,Cash,0.0
5828,,24,3,2024-01-27 09:51:54,Card,0.0
5829,109,18,3,2025-07-28 16:52:32,Mobile Payment,0.0
5830,581,2,1,2024-02-20 13:28:23,Cash,105600.0
5831,532,36,5,2025-06-25 14:56:08,Bank Transfer,71500.0
5832,423,22,3,2024-04-07 11:46:46,Cash,0.0
5833,373,36,5,2024-10-14 15:28:18,Mobile Payment,0.0
5834,927,28,4,2025-01-31 15:11:03,Bank Transfer,95800.0
5835,,34,5,2025-01-24 10:12:59,Card,0.0
5836,,23,3,2025-01-27 14:29:10,Card,145500.0
5837,5,13,2,2024-04-26 11:20:18,Mobile Payment,206800.0
5838,549,8,1,2025-04-13 15:30:18,Cash,0.0
5839,,25,4,2024-02-09 18:06:05,Bank Transfer,0.0
5840,305,13,2,2024-02-10 15:06:24,Bank Transfer,0.0
5841,,14,2,2024-09-17 09:29:42,Card,581000.0
5842,,11,2,2024-08-18 19:54:59,Mobile Payment,0.0
5843,659,3,1,2024-07-09 09:55:56,Cash,0.0
5844,,32,4,2025-01-27 14:52:21,Mobile Payment,22000.0
5845,,36,5,2024-01-02 18:08:36,Mobile Payment,103200.0
5846,585,3,1,2025-11-02 11:10:17,Cash,0.0
5847,97,16,2,2025-04-16 10:54:04,Cash,318600.0
5848,857,16,2,2024-12-26 18:08:14,Bank Transfer,0.0
5849,431,32,4,2025-06-06 14:04:42,Cash,0.0
5850,872,29,4,2025-10-20 16:01:40,Card,0.0
5851,388,38,5,2025-01-25 13:09:09,Cash,0.0
5852,453,26,4,2025-09-16 15:57:11,Mobile Payment,179300.0
5853,325,27,4,2024-06-02 09:50:27,Cash,0.0
5854,759,21,3,2024-05-24 14:14:46,Card,0.0
5855,,30,4,2025-05-03 19:35:28,Cash,400400.0
5856,,40,5,2024-03-01 16:42:34,Mobile Payment,0.0
5857,433,30,4,2024-05-17 19:50:23,Cash,334100.0
5858,882,38,5,2025-09-17 12:21:14,Mobile Payment,130700.0
5859,,23,3,2025-11-24 18:01:53,Mobile Payment,0.0
5860,618,1,1,2025-04-23 18:57:45,Card,23500.0
5861,717,8,1,2024-10-07 18:38:40,Cash,232400.0
5862,,32,4,2024-02-28 09:18:55,Cash,0.0
5863,,20,3,2024-10-25 19:45:07,Mobile Payment,0.0
5864,,34,5,2024-09-24 09:55:57,Cash,0.0
5865,602,13,2,2025-06-08 18:31:20,Cash,0.0
5866,745,13,2,2024-08-06 16:05:42,Cash,69600.0
5867,144,21,3,2024-10-30 09:04:47,Cash,0.0
5868,140,23,3,2024-09-15 10:31:54,Bank Transfer,0.0
5869,460,23,3,2025-04-28 19:10:55,Card,28800.0
5870,487,29,4,2025-08-23 09:26:16,Cash,0.0
5871,586,36,5,2024-03-06 12:41:35,Mobile Payment,55100.0
5872,840,11,2,2024-09-07 11:28:14,Cash,0.0
5873,986,15,2,2025-02-09 14:09:34,Cash,69200.0
5874,549,9,2,2025-10-07 13:36:44,Cash,137000.0
5875,200,19,3,2024-12-26 15:22:35,Mobile Payment,0.0
5876,190,17,3,2025-03-22 10:37:08,Mobile Payment,37600.0
5877,,29,4,2024-03-09 16:55:15,Cash,285000.0
5878,109,19,3,2024-10-31 12:53:25,Card,463400.0
5879,578,30,4,2024-03-12 13:52:43,Cash,255500.0
5880,,22,3,2025-04-01 15:07:07,Mobile Payment,0.0
5881,724,4,1,2024-06-20 15:38:28,Mobile Payment,647800.0
5882,480,24,3,2024-02-07 10:24:41,Cash,0.0
5883,357,29,4,2025-04-04 12:04:38,Cash,0.0
5884,874,10,2,2025-07-08 14:21:25,Cash,0.0
5885,262,19,3,2024-07-05 09:28:38,Mobile Payment,69300.0
5886,,6,1,2024-07-23 13:50:11,Bank Transfer,0.0
5887,508,10,2,2024-11-18 14:13:35,Cash,38200.0
5888,967,12,2,2025-03-26 16:38:26,Mobile Payment,133600.0
5889,782,8,1,2024-02-18 12:23:18,Cash,478400.0
5890,553,5,1,2025-11-01 12:33:23,Card,0.0
5891,587,25,4,2024-11-07 12:48:49,Card,0.0
5892,324,3,1,2025-12-23 18:59:23,Bank Transfer,0.0
5893,599,12,2,2025-03-08 17:37:54,Bank Transfer,0.0
5894,969,24,3,2024-03-15 19:18:41,Card,0.0
5895,969,2,1,2025-05-24 18:54:19,Cash,0.0
5896,220,8,1,2025-12-03 11:38:49,Cash,13200.0
5897,724,9,2,2025-10-22 13:55:47,Cash,268600.0
5898,739,25,4,2025-08-23 09:29:37,Mobile Payment,265500.0
5899,458,35,5,2025-01-29 10:55:44,Cash,0.0
5900,110,28,4,2025-02-10 12:54:56,Card,0.0
5901,656,4,1,2025-05-12 12:49:08,Mobile Payment,324100.0
5902,666,21,3,2025-02-15 14:16:18,Bank Transfer,29800.0
5903,,20,3,2025-06-21 19:04:18,Cash,0.0
5904,901,6,1,2024-01-19 19:32:02,Bank Transfer,281200.0
5905,576,36,5,2025-11-20 11:09:19,Cash,0.0
5906,558,2,1,2024-02-02 16:39:19,Mobile Payment,0.0
5907,753,23,3,2024-03-06 18:55:20,Cash,214000.0
5908,525,32,4,2025-12-01 15:20:17,Cash,0.0
5909,465,34,5,2024-12-25 09:49:40,Cash,0.0
5910,577,35,5,2025-06-30 09:41:29,Cash,72200.0
5911,222,39,5,2025-08-03 10:21:02,Cash,26900.0
5912,277,28,4,2025-03-15 12:50:29,Cash,85500.0
5913,765,14,2,2025-09-02 17:16:37,Cash,0.0
5914,320,3,1,2025-05-06 13:46:44,Cash,566000.0
5915,524,39,5,2025-07-23 16:46:26,Mobile Payment,0.0
5916,24,4,1,2025-10-14 09:29:58,Bank Transfer,0.0
5917,522,8,1,2025-08-01 09:11:39,Card,210100.0
5918,862,2,1,2025-07-29 19:48:37,Card,0.0
5919,518,23,3,2025-07-13 12:55:19,Cash,0.0
5920,5,16,2,2024-09-23 15:35:06,Cash,0.0
5921,485,5,1,2024-01-22 15:38:10,Mobile Payment,48600.0
5922,609,27,4,2024-11-13 13:48:38,Cash,0.0
5923,,21,3,2025-11-07 19:39:19,Card,0.0
5924,107,29,4,2025-04-15 09:52:11,Mobile Payment,0.0
5925,763,23,3,2025-07-27 09:23:18,Cash,57600.0
5926,835,39,5,2024-09-04 16:29:10,Bank Transfer,0.0
5927,364,30,4,2024-03-20 11:53:25,Card,218900.0
5928,73,19,3,2025-06-29 13:45:02,Mobile Payment,0.0
5929,669,32,4,2024-07-11 17:27:25,Cash,0.0
5930,166,32,4,2024-04-18 18:58:45,Bank Transfer,118400.0
5931,592,32,4,2025-04-29 11:10:30,Cash,0.0
5932,588,30,4,2025-11-21 15:33:07,Mobile Payment,0.0
5933,39,33,5,2024-04-15 15:38:11,Bank Transfer,0.0
5934,88,17,3,2024-01-05 13:39:25,Card,5400.0
5935,519,1,1,2024-06-30 15:05:27,Cash,0.0
5936,579,23,3,2024-01-25 09:51:05,Cash,0.0
5937,268,30,4,2025-06-09 12:03:37,Mobile Payment,0.0
5938,292,17,3,2025-04-29 15:23:25,Card,130300.0
5939,670,18,3,2025-10-22 09:58:36,Cash,23800.0
5940,666,2,1,2025-04-17 15:36:14,Mobile Payment,0.0
5941,207,35,5,2024-08-03 12:59:54,Cash,0.0
5942,273,27,4,2025-09-03 09:56:03,Bank Transfer,356400.0
5943,327,16,2,2024-01-20 14:08:30,Card,0.0
5944,426,34,5,2024-10-17 11:20:50,Cash,0.0
5945,476,20,3,2024-07-23 19:35:57,Bank Transfer,128800.0
5946,61,38,5,2025-07-29 12:37:12,Cash,0.0
5947,971,34,5,2024-11-30 18:22:01,Cash,0.0
5948,748,9,2,2025-01-15 16:53:58,Cash,0.0
5949,638,13,2,2025-09-21 15:51:29,Cash,0.0
5950,906,12,2,2024-11-17 09:19:10,Mobile Payment,0.0
5951,413,14,2,2025-07-31 12:28:51,Card,0.0
5952,953,4,1,2024-12-21 14:41:27,Mobile Payment,0.0
5953,,10,2,2024-10-05 12:19:08,Cash,0.0
5954,28,29,4,2025-11-17 19:52:33,Cash,1558700.0
5955,671,22,3,2025-01-24 15:09:20,Cash,0.0
5956,,4,1,2025-07-05 13:43:16,Mobile Payment,17300.0
5957,193,23,3,2025-01-28 11:35:33,Cash,0.0
5958,635,33,5,2024-11-07 16:26:28,Mobile Payment,184900.0
5959,83,33,5,2024-04-08 09:12:40,Cash,0.0
5960,362,27,4,2024-05-09 12:40:40,Bank Transfer,21700.0
5961,652,7,1,2025-03-03 10:08:24,Mobile Payment,0.0
5962,521,11,2,2025-07-17 19:13:10,Bank Transfer,51600.0
5963,695,21,3,2024-03-20 09:45:12,Card,0.0
5964,435,26,4,2024-05-07 12:00:06,Cash,0.0
5965,92,33,5,2025-03-12 12:29:54,Bank Transfer,0.0
5966,178,28,4,2024-01-02 10:13:56,Cash,0.0
5967,827,6,1,2025-02-02 17:27:48,Card,0.0
5968,,8,1,2024-12-04 13:43:50,Card,49000.0
5969,,16,2,2025-05-22 10:52:15,Cash,0.0
5970,,4,1,2024-07-13 13:57:59,Cash,0.0
5971,823,24,3,2024-10-31 15:30:15,Card,0.0
5972,128,10,2,2025-10-06 16:51:43,Bank Transfer,0.0
5973,765,8,1,2024-06-24 18:53:45,Mobile Payment,89400.0
5974,610,13,2,2025-06-24 11:41:09,Mobile Payment,0.0
5975,82,15,2,2024-05-28 13:49:32,Mobile Payment,0.0
5976,668,40,5,2025-10-27 15:43:42,Bank Transfer,0.0
5977,239,9,2,2025-11-16 15:47:42,Mobile Payment,580000.0
5978,92,22,3,2024-02-27 10:16:59,Bank Transfer,641700.0
5979,699,33,5,2024-02-25 19:28:28,Cash,0.0
5980,884,27,4,2024-06-25 09:48:43,Bank Transfer,0.0
5981,,34,5,2025-12-26 11:40:01,Mobile Payment,0.0
5982,188,2,1,2025-02-06 15:08:32,Card,0.0
5983,,17,3,2025-04-24 17:49:27,Bank Transfer,531800.0
5984,769,27,4,2024-02-03 18:39:51,Cash,0.0
5985,,14,2,2025-08-01 13:26:12,Card,0.0
5986,463,4,1,2024-09-27 18:36:38,Cash,0.0
5987,831,27,4,2024-05-13 12:19:01,Card,382000.0
5988,551,11,2,2024-10-03 15:24:35,Card,0.0
5989,830,21,3,2024-02-26 19:12:20,Card,0.0
5990,320,9,2,2024-10-25 12:05:05,Cash,0.0
5991,180,18,3,2025-06-23 16:57:50,Bank Transfer,0.0
5992,733,7,1,2025-06-15 14:34:00,Mobile Payment,0.0
5993,964,30,4,2025-06-12 11:43:53,Cash,955300.0
5994,578,22,3,2024-07-16 17:05:00,Cash,0.0
5995,494,28,4,2025-10-10 14:34:52,Mobile Payment,333100.0
5996,172,33,5,2025-01-06 19:10:06,Cash,0.0
5997,995,34,5,2025-08-31 17:53:28,Mobile Payment,23200.0
5998,530,4,1,2024-05-04 13:48:19,Mobile Payment,0.0
5999,845,1,1,2025-01-08 12:40:57,Bank Transfer,0.0
6000,,11,2,2025-07-11 17:13:08,Card,0.0
6001,573,27,4,2025-06-11 12:28:38,Cash,296300.0
6002,497,27,4,2024-10-12 09:04:33,Bank Transfer,0.0
6003,103,26,4,2024-12-03 14:23:50,Bank Transfer,0.0
6004,650,32,4,2025-08-31 17:44:33,Mobile Payment,0.0
6005,136,37,5,2025-11-22 19:24:49,Cash,376000.0
6006,608,26,4,2025-06-17 16:00:22,Mobile Payment,0.0
6007,630,15,2,2025-03-05 13:13:06,Bank Transfer,0.0
6008,908,9,2,2024-01-12 09:38:00,Card,0.0
6009,608,34,5,2024-01-22 10:55:00,Cash,0.0
6010,932,16,2,2024-05-07 15:18:31,Cash,0.0
6011,731,3,1,2025-08-05 10:12:40,Bank Transfer,0.0
6012,52,23,3,2025-04-19 12:58:13,Card,26700.0
6013,905,17,3,2024-11-24 17:27:50,Mobile Payment,0.0
6014,701,15,2,2024-12-15 10:25:02,Bank Transfer,146500.0
6015,254,4,1,2024-12-27 18:07:40,Card,0.0
6016,381,35,5,2025-09-18 17:16:29,Cash,292400.0
6017,561,26,4,2024-11-25 18:02:29,Mobile Payment,0.0
6018,331,24,3,2025-07-01 10:24:23,Mobile Payment,35000.0
6019,294,10,2,2024-02-02 10:58:37,Cash,0.0
6020,850,2,1,2025-01-09 16:10:24,Bank Transfer,589800.0
6021,918,20,3,2024-12-06 15:41:34,Cash,153000.0
6022,703,14,2,2025-07-27 19:43:07,Mobile Payment,0.0
6023,808,17,3,2024-02-14 15:26:10,Cash,0.0
6024,47,11,2,2024-04-01 09:21:27,Mobile Payment,0.0
6025,,18,3,2024-04-06 11:48:21,Cash,223400.0
6026,909,30,4,2024-05-29 12:59:23,Bank Transfer,28400.0
6027,179,17,3,2024-01-29 16:10:43,Cash,0.0
6028,629,21,3,2025-10-23 11:30:00,Mobile Payment,0.0
6029,40,20,3,2024-08-19 10:43:27,Card,15500.0
6030,949,4,1,2024-11-02 10:58:48,Card,27100.0
6031,428,22,3,2024-08-30 10:05:23,Bank Transfer,0.0
6032,4,22,3,2024-12-11 09:38:10,Card,0.0
6033,606,24,3,2024-02-17 18:21:11,Mobile Payment,256500.0
6034,357,14,2,2024-01-27 11:37:36,Bank Transfer,0.0
6035,268,24,3,2025-02-25 14:08:33,Bank Transfer,0.0
6036,456,14,2,2024-01-27 15:33:36,Cash,0.0
6037,667,33,5,2025-09-21 19:20:54,Mobile Payment,0.0
6038,,20,3,2024-07-04 10:28:40,Cash,0.0
6039,698,23,3,2024-11-13 15:47:20,Bank Transfer,0.0
6040,812,17,3,2025-08-12 18:42:47,Cash,446900.0
6041,157,38,5,2024-12-02 11:22:04,Cash,0.0
6042,97,36,5,2024-09-18 12:30:02,Cash,36300.0
6043,657,16,2,2024-09-26 10:31:11,Mobile Payment,0.0
6044,823,9,2,2024-03-17 14:35:06,Mobile Payment,0.0
6045,162,9,2,2025-12-12 09:54:08,Card,635900.0
6046,,7,1,2025-09-01 19:15:31,Bank Transfer,0.0
6047,,13,2,2024-04-27 11:28:14,Card,0.0
6048,727,23,3,2024-08-08 16:30:02,Mobile Payment,187800.0
6049,193,17,3,2025-08-20 18:52:33,Mobile Payment,0.0
6050,369,38,5,2024-01-13 12:34:34,Card,0.0
6051,308,18,3,2025-06-22 19:02:50,Bank Transfer,0.0
6052,725,1,1,2024-04-18 10:49:49,Cash,0.0
6053,455,23,3,2025-04-13 09:24:47,Cash,0.0
6054,378,31,4,2024-04-18 17:20:30,Card,0.0
6055,,22,3,2024-03-30 17:41:48,Cash,0.0
6056,,10,2,2024-04-16 13:06:00,Bank Transfer,0.0
6057,829,8,1,2025-02-19 14:44:15,Mobile Payment,9500.0
6058,,15,2,2025-12-19 17:45:01,Card,107300.0
6059,978,19,3,2024-06-21 09:28:15,Bank Transfer,0.0
6060,222,37,5,2025-08-13 13:53:23,Bank Transfer,0.0
6061,,8,1,2024-03-08 16:15:51,Cash,0.0
6062,581,24,3,2025-02-18 14:39:32,Card,270600.0
6063,491,7,1,2025-08-26 15:06:12,Mobile Payment,0.0
6064,407,3,1,2024-08-22 13:28:29,Card,0.0
6065,147,34,5,2025-10-26 12:36:45,Card,0.0
6066,299,2,1,2024-10-12 13:02:53,Mobile Payment,168800.0
6067,552,10,2,2024-09-18 17:18:24,Cash,0.0
6068,105,12,2,2024-02-22 16:08:30,Cash,0.0
6069,504,38,5,2025-02-04 10:16:10,Mobile Payment,386000.0
6070,539,4,1,2025-08-26 15:50:07,Cash,0.0
6071,916,5,1,2025-02-12 19:11:37,Bank Transfer,0.0
6072,771,26,4,2024-03-22 15:18:33,Card,245300.0
6073,318,20,3,2025-09-21 15:20:48,Cash,0.0
6074,,7,1,2025-07-02 17:05:40,Mobile Payment,0.0
6075,,30,4,2025-10-14 09:40:58,Bank Transfer,0.0
6076,577,4,1,2025-10-01 13:12:18,Bank Transfer,60900.0
6077,660,36,5,2025-10-25 15:31:22,Cash,0.0
6078,966,10,2,2025-10-16 19:12:58,Card,76500.0
6079,234,34,5,2025-12-14 15:18:51,Cash,313100.0
6080,821,1,1,2025-12-23 18:53:03,Mobile Payment,0.0
6081,,33,5,2025-08-30 11:40:43,Mobile Payment,0.0
6082,16,5,1,2025-04-19 11:56:49,Cash,154400.0
6083,507,4,1,2024-09-21 15:21:32,Bank Transfer,277600.0
6084,,17,3,2025-07-29 15:49:50,Mobile Payment,0.0
6085,985,29,4,2025-09-01 16:35:45,Bank Transfer,0.0
6086,806,21,3,2024-10-19 14:10:34,Bank Transfer,0.0
6087,706,6,1,2025-05-13 18:06:39,Cash,0.0
6088,124,2,1,2024-02-09 09:28:39,Mobile Payment,123800.0
6089,623,27,4,2025-10-08 16:51:07,Cash,122700.0
6090,630,19,3,2025-03-02 09:11:58,Card,71500.0
6091,133,27,4,2024-08-27 11:50:56,Cash,311400.0
6092,,13,2,2024-05-26 12:23:52,Cash,0.0
6093,61,27,4,2024-07-31 09:59:38,Card,0.0
6094,535,33,5,2025-01-23 12:46:51,Card,0.0
6095,333,14,2,2024-04-30 10:10:26,Cash,99100.0
6096,765,34,5,2024-02-15 15:20:04,Bank Transfer,0.0
6097,471,7,1,2024-10-17 18:11:28,Mobile Payment,83400.0
6098,650,14,2,2025-10-31 16:55:32,Mobile Payment,0.0
6099,253,28,4,2025-09-14 14:25:40,Mobile Payment,0.0
6100,613,2,1,2025-02-11 17:32:44,Mobile Payment,0.0
6101,572,40,5,2024-07-13 13:58:18,Mobile Payment,0.0
6102,790,10,2,2025-05-20 17:21:37,Bank Transfer,148500.0
6103,200,37,5,2024-01-17 14:37:48,Cash,0.0
6104,111,4,1,2025-01-16 16:33:11,Bank Transfer,0.0
6105,894,33,5,2025-08-01 13:55:38,Mobile Payment,38100.0
6106,403,35,5,2025-12-26 11:31:28,Mobile Payment,0.0
6107,,5,1,2025-05-19 09:14:50,Card,0.0
6108,813,21,3,2024-07-09 13:27:28,Mobile Payment,77700.0
6109,927,24,3,2025-10-17 13:51:34,Mobile Payment,154900.0
6110,,4,1,2025-01-01 19:16:13,Card,0.0
6111,220,24,3,2025-03-13 18:49:04,Cash,253100.0
6112,,35,5,2025-01-26 19:38:26,Bank Transfer,0.0
6113,748,32,4,2025-08-13 11:28:45,Cash,0.0
6114,606,23,3,2024-06-06 12:51:33,Bank Transfer,173900.0
6115,536,3,1,2024-01-26 13:28:19,Cash,94600.0
6116,644,25,4,2024-08-01 17:00:33,Cash,73700.0
6117,,21,3,2025-09-11 16:40:23,Mobile Payment,0.0
6118,187,24,3,2024-10-02 09:00:58,Cash,24300.0
6119,902,9,2,2025-09-30 11:35:32,Cash,0.0
6120,901,34,5,2025-05-27 16:52:44,Bank Transfer,0.0
6121,4,7,1,2024-07-01 10:30:15,Cash,0.0
6122,599,14,2,2024-09-07 17:17:18,Cash,304100.0
6123,535,4,1,2024-09-10 09:40:57,Bank Transfer,0.0
6124,27,14,2,2024-04-16 16:34:45,Bank Transfer,0.0
6125,323,10,2,2025-09-08 17:08:49,Bank Transfer,0.0
6126,644,39,5,2024-07-14 18:40:32,Card,0.0
6127,215,1,1,2024-08-25 14:27:30,Cash,0.0
6128,780,19,3,2025-05-24 14:25:05,Cash,0.0
6129,240,24,3,2025-06-17 10:57:38,Cash,82200.0
6130,86,3,1,2024-11-22 10:58:10,Bank Transfer,0.0
6131,464,37,5,2025-05-11 16:28:15,Cash,0.0
6132,425,39,5,2025-03-10 09:25:16,Mobile Payment,0.0
6133,410,17,3,2025-04-06 18:44:12,Cash,0.0
6134,259,35,5,2025-11-27 09:25:45,Card,22200.0
6135,180,22,3,2025-05-12 18:35:30,Mobile Payment,0.0
