price_date,gold_type_id,price_per_gram
2025-05-13,4,129600.0
2025-05-14,1,221500.0
2025-05-14,2,202900.0
2025-05-14,3,166100.0
2025-05-14,4,129600.0
2025-05-15,1,221400.0
2025-05-15,2,202800.0
2025-05-15,3,166000.0
2025-05-15,4,129500.0
2025-05-16,1,220800.0
2025-05-16,2,202200.0
2025-05-16,3,165600.0
2025-05-16,4,129100.0
2025-05-17,1,221800.0
2025-05-17,2,203200.0
2025-05-17,3,166300.0
2025-05-17,4,129700.0
2025-05-18,1,221200.0
2025-05-18,2,202600.0
2025-05-18,3,165900.0
2025-05-18,4,129400.0
2025-05-19,1,221900.0
2025-05-19,2,203300.0
2025-05-19,3,166400.0
2025-05-19,4,129800.0
2025-05-20,1,221400.0
2025-05-20,2,202800.0
2025-05-20,3,166000.0
2025-05-20,4,129500.0
2025-05-21,1,221500.0
2025-05-21,2,202900.0
2025-05-21,3,166100.0
2025-05-21,4,129600.0
2025-05-22,1,222600.0
2025-05-22,2,203900.0
2025-05-22,3,166900.0
2025-05-22,4,130200.0
2025-05-23,1,223400.0
2025-05-23,2,204600.0
2025-05-23,3,167600.0
2025-05-23,4,130700.0
2025-05-24,1,223500.0
2025-05-24,2,204800.0
2025-05-24,3,167700.0
2025-05-24,4,130800.0
2025-05-25,1,224100.0
2025-05-25,2,205300.0
2025-05-25,3,168100.0
2025-05-25,4,131100.0
2025-05-26,1,224800.0
2025-05-26,2,205900.0
2025-05-26,3,168600.0
2025-05-26,4,131500.0
2025-05-27,1,224500.0
2025-05-27,2,205600.0
2025-05-27,3,168400.0
2025-05-27,4,131300.0
2025-05-28,1,224700.0
2025-05-28,2,205900.0
2025-05-28,3,168600.0
2025-05-28,4,131500.0
2025-05-29,1,225000.0
2025-05-29,2,206100.0
2025-05-29,3,168700.0
2025-05-29,4,131600.0
2025-05-30,1,224900.0
2025-05-30,2,206000.0
2025-05-30,3,168700.0
2025-05-30,4,131600.0
2025-05-31,1,225400.0
2025-05-31,2,206500.0
2025-05-31,3,169000.0
2025-05-31,4,131900.0
2025-06-01,1,224600.0
2025-06-01,2,205700.0
2025-06-01,3,168500.0
2025-06-01,4,131400.0
2025-06-02,1,225400.0
2025-06-02,2,206400.0
2025-06-02,3,169000.0
2025-06-02,4,131800.0
2025-06-03,1,225400.0
2025-06-03,2,206500.0
2025-06-03,3,169100.0
2025-06-03,4,131900.0
2025-06-04,1,225800.0
2025-06-04,2,206800.0
2025-06-04,3,169300.0
2025-06-04,4,132100.0
2025-06-05,1,225800.0
2025-06-05,2,206800.0
2025-06-05,3,169400.0
2025-06-05,4,132100.0
2025-06-06,1,225600.0
2025-06-06,2,206600.0
2025-06-06,3,169200.0
2025-06-06,4,132000.0
2025-06-07,1,225400.0
2025-06-07,2,206500.0
2025-06-07,3,169100.0
2025-06-07,4,131900.0
2025-06-08,1,225700.0
2025-06-08,2,206700.0
2025-06-08,3,169200.0
2025-06-08,4,132000.0
2025-06-09,1,226600.0
2025-06-09,2,207600.0
2025-06-09,3,170000.0
2025-06-09,4,132600.0
2025-06-10,1,226300.0
2025-06-10,2,207300.0
2025-06-10,3,169700.0
2025-06-10,4,132400.0
2025-06-11,1,225400.0
2025-06-11,2,206500.0
2025-06-11,3,169000.0
2025-06-11,4,131900.0
2025-06-12,1,224700.0
2025-06-12,2,205900.0
2025-06-12,3,168600.0
2025-06-12,4,131500.0
2025-06-13,1,225600.0
2025-06-13,2,206600.0
2025-06-13,3,169200.0
2025-06-13,4,132000.0
2025-06-14,1,226600.0
2025-06-14,2,207600.0
2025-06-14,3,170000.0
2025-06-14,4,132600.0
2025-06-15,1,226100.0
2025-06-15,2,207200.0
2025-06-15,3,169600.0
2025-06-15,4,132300.0
2025-06-16,1,226400.0
2025-06-16,2,207400.0
2025-06-16,3,169800.0
2025-06-16,4,132500.0
2025-06-17,1,226800.0
2025-06-17,2,207800.0
2025-06-17,3,170100.0
2025-06-17,4,132700.0
2025-06-18,1,226300.0
2025-06-18,2,207300.0
2025-06-18,3,169700.0
2025-06-18,4,132400.0
2025-06-19,1,227000.0
2025-06-19,2,207900.0
2025-06-19,3,170200.0
2025-06-19,4,132800.0
2025-06-20,1,226800.0
2025-06-20,2,207700.0
2025-06-20,3,170100.0
2025-06-20,4,132700.0
2025-06-21,1,227300.0
2025-06-21,2,208200.0
2025-06-21,3,170400.0
2025-06-21,4,132900.0
2025-06-22,1,227300.0
2025-06-22,2,208200.0
2025-06-22,3,170500.0
2025-06-22,4,133000.0
2025-06-23,1,227900.0
2025-06-23,2,208800.0
2025-06-23,3,171000.0
2025-06-23,4,133300.0
2025-06-24,1,228800.0
2025-06-24,2,209600.0
2025-06-24,3,171600.0
2025-06-24,4,133900.0
2025-06-25,1,228700.0
2025-06-25,2,209500.0
2025-06-25,3,171500.0
2025-06-25,4,133800.0
2025-06-26,1,228400.0
2025-06-26,2,209200.0
2025-06-26,3,171300.0
2025-06-26,4,133600.0
2025-06-27,1,228800.0
2025-06-27,2,209600.0
2025-06-27,3,171600.0
2025-06-27,4,133800.0
2025-06-28,1,228200.0
2025-06-28,2,209000.0
2025-06-28,3,171100.0
2025-06-28,4,133500.0
2025-06-29,1,227600.0
2025-06-29,2,208500.0
2025-06-29,3,170700.0
2025-06-29,4,133100.0
2025-06-30,1,228300.0
2025-06-30,2,209200.0
2025-06-30,3,171300.0
2025-06-30,4,133600.0
2025-07-01,1,228100.0
2025-07-01,2,209000.0
2025-07-01,3,171100.0
2025-07-01,4,133400.0
2025-07-02,1,228500.0
2025-07-02,2,209300.0
2025-07-02,3,171400.0
2025-07-02,4,133700.0
2025-07-03,1,228800.0
2025-07-03,2,209500.0
2025-07-03,3,171600.0
2025-07-03,4,133800.0
2025-07-04,1,229600.0
2025-07-04,2,210300.0
2025-07-04,3,172200.0
2025-07-04,4,134300.0
2025-07-05,1,228800.0
2025-07-05,2,209600.0
2025-07-05,3,171600.0
2025-07-05,4,133900.0
2025-07-06,1,228200.0
2025-07-06,2,209100.0
2025-07-06,3,171200.0
2025-07-06,4,133500.0
2025-07-07,1,227800.0
2025-07-07,2,208700.0
2025-07-07,3,170800.0
2025-07-07,4,133300.0
2025-07-08,1,227500.0
2025-07-08,2,208400.0
2025-07-08,3,170700.0
2025-07-08,4,133100.0
2025-07-09,1,227200.0
2025-07-09,2,208100.0
2025-07-09,3,170400.0
2025-07-09,4,132900.0
2025-07-10,1,226900.0
2025-07-10,2,207800.0
2025-07-10,3,170100.0
2025-07-10,4,132700.0
2025-07-11,1,227300.0
2025-07-11,2,208200.0
2025-07-11,3,170500.0
2025-07-11,4,133000.0
2025-07-12,1,226900.0
2025-07-12,2,207900.0
2025-07-12,3,170200.0
2025-07-12,4,132700.0
2025-07-13,1,226900.0
2025-07-13,2,207900.0
2025-07-13,3,170200.0
2025-07-13,4,132700.0
2025-07-14,1,227800.0
2025-07-14,2,208600.0
2025-07-14,3,170800.0
2025-07-14,4,133200.0
2025-07-15,1,227600.0
2025-07-15,2,208500.0
2025-07-15,3,170700.0
2025-07-15,4,133100.0
2025-07-16,1,227900.0
2025-07-16,2,208800.0
2025-07-16,3,170900.0
2025-07-16,4,133300.0
2025-07-17,1,229000.0
2025-07-17,2,209700.0
2025-07-17,3,171700.0
2025-07-17,4,133900.0
2025-07-18,1,228900.0
2025-07-18,2,209700.0
2025-07-18,3,171700.0
2025-07-18,4,133900.0
2025-07-19,1,228400.0
2025-07-19,2,209200.0
2025-07-19,3,171300.0
2025-07-19,4,133600.0
2025-07-20,1,227500.0
2025-07-20,2,208400.0
2025-07-20,3,170600.0
2025-07-20,4,133100.0
2025-07-21,1,228100.0
2025-07-21,2,208900.0
2025-07-21,3,171100.0
2025-07-21,4,133400.0
2025-07-22,1,228500.0
2025-07-22,2,209300.0
2025-07-22,3,171400.0
2025-07-22,4,133700.0
2025-07-23,1,229500.0
2025-07-23,2,210300.0
2025-07-23,3,172200.0
2025-07-23,4,134300.0
2025-07-24,1,230100.0
2025-07-24,2,210700.0
2025-07-24,3,172600.0
2025-07-24,4,134600.0
2025-07-25,1,229300.0
2025-07-25,2,210100.0
2025-07-25,3,172000.0
2025-07-25,4,134200.0
2025-07-26,1,228700.0
2025-07-26,2,209500.0
2025-07-26,3,171600.0
2025-07-26,4,133800.0
2025-07-27,1,228000.0
2025-07-27,2,208900.0
2025-07-27,3,171000.0
2025-07-27,4,133400.0
2025-07-28,1,227300.0
2025-07-28,2,208200.0
2025-07-28,3,170400.0
2025-07-28,4,132900.0
2025-07-29,1,228200.0
2025-07-29,2,209000.0
2025-07-29,3,171100.0
2025-07-29,4,133500.0
2025-07-30,1,228400.0
2025-07-30,2,209200.0
2025-07-30,3,171300.0
2025-07-30,4,133600.0
2025-07-31,1,227500.0
2025-07-31,2,208400.0
2025-07-31,3,170600.0
2025-07-31,4,133100.0
2025-08-01,1,227400.0
2025-08-01,2,208300.0
2025-08-01,3,170600.0
2025-08-01,4,133000.0
2025-08-02,1,228100.0
2025-08-02,2,208900.0
2025-08-02,3,171000.0
2025-08-02,4,133400.0
2025-08-03,1,227300.0
2025-08-03,2,208200.0
2025-08-03,3,170500.0
2025-08-03,4,133000.0
2025-08-04,1,227000.0
2025-08-04,2,207900.0
2025-08-04,3,170200.0
2025-08-04,4,132800.0
2025-08-05,1,226400.0
2025-08-05,2,207300.0
2025-08-05,3,169800.0
2025-08-05,4,132400.0
2025-08-06,1,226800.0
2025-08-06,2,207700.0
2025-08-06,3,170100.0
2025-08-06,4,132700.0
2025-08-07,1,227700.0
2025-08-07,2,208600.0
2025-08-07,3,170800.0
2025-08-07,4,133200.0
2025-08-08,1,227400.0
2025-08-08,2,208300.0
2025-08-08,3,170600.0
2025-08-08,4,133000.0
2025-08-09,1,227000.0
2025-08-09,2,207900.0
2025-08-09,3,170300.0
2025-08-09,4,132800.0
2025-08-10,1,226700.0
2025-08-10,2,207600.0
2025-08-10,3,170000.0
2025-08-10,4,132600.0
2025-08-11,1,227100.0
2025-08-11,2,208000.0
2025-08-11,3,170300.0
2025-08-11,4,132800.0
2025-08-12,1,226400.0
2025-08-12,2,207400.0
2025-08-12,3,169800.0
2025-08-12,4,132500.0
2025-08-13,1,227200.0
2025-08-13,2,208100.0
2025-08-13,3,170400.0
2025-08-13,4,132900.0
2025-08-14,1,226400.0
2025-08-14,2,207400.0
2025-08-14,3,169800.0
2025-08-14,4,132400.0
2025-08-15,1,226800.0
2025-08-15,2,207800.0
2025-08-15,3,170100.0
2025-08-15,4,132700.0
2025-08-16,1,227700.0
2025-08-16,2,208500.0
2025-08-16,3,170700.0
2025-08-16,4,133200.0
2025-08-17,1,227400.0
2025-08-17,2,208300.0
2025-08-17,3,170600.0
2025-08-17,4,133000.0
2025-08-18,1,227500.0
2025-08-18,2,208400.0
2025-08-18,3,170600.0
2025-08-18,4,133100.0
2025-08-19,1,228600.0
2025-08-19,2,209400.0
2025-08-19,3,171400.0
2025-08-19,4,133700.0
2025-08-20,1,228800.0
2025-08-20,2,209600.0
2025-08-20,3,171600.0
2025-08-20,4,133800.0
2025-08-21,1,228400.0
2025-08-21,2,209200.0
2025-08-21,3,171300.0
2025-08-21,4,133600.0
2025-08-22,1,228400.0
2025-08-22,2,209200.0
2025-08-22,3,171300.0
2025-08-22,4,133600.0
2025-08-23,1,229500.0
2025-08-23,2,210200.0
2025-08-23,3,172100.0
2025-08-23,4,134300.0
2025-08-24,1,230000.0
2025-08-24,2,210700.0
2025-08-24,3,172500.0
2025-08-24,4,134600.0
2025-08-25,1,229500.0
2025-08-25,2,210200.0
2025-08-25,3,172100.0
2025-08-25,4,134200.0
2025-08-26,1,229800.0
2025-08-26,2,210500.0
2025-08-26,3,172300.0
2025-08-26,4,134400.0
2025-08-27,1,230200.0
2025-08-27,2,210800.0
2025-08-27,3,172600.0
2025-08-27,4,134600.0
2025-08-28,1,230600.0
2025-08-28,2,211200.0
2025-08-28,3,172900.0
2025-08-28,4,134900.0
2025-08-29,1,230800.0
2025-08-29,2,211400.0
2025-08-29,3,173100.0
2025-08-29,4,135000.0
2025-08-30,1,231000.0
2025-08-30,2,211600.0
2025-08-30,3,173200.0
2025-08-30,4,135100.0
2025-08-31,1,231400.0
2025-08-31,2,211900.0
2025-08-31,3,173500.0
2025-08-31,4,135400.0
2025-09-01,1,231100.0
2025-09-01,2,211700.0
2025-09-01,3,173300.0
2025-09-01,4,135200.0
2025-09-02,1,230900.0
2025-09-02,2,211500.0
2025-09-02,3,173200.0
2025-09-02,4,135100.0
2025-09-03,1,231100.0
2025-09-03,2,211700.0
2025-09-03,3,173300.0
2025-09-03,4,135200.0
2025-09-04,1,231800.0
2025-09-04,2,212400.0
2025-09-04,3,173900.0
2025-09-04,4,135600.0
2025-09-05,1,231800.0
2025-09-05,2,212400.0
2025-09-05,3,173900.0
2025-09-05,4,135600.0
2025-09-06,1,231700.0
2025-09-06,2,212200.0
2025-09-06,3,173800.0
2025-09-06,4,135500.0
2025-09-07,1,231300.0
2025-09-07,2,211900.0
2025-09-07,3,173500.0
2025-09-07,4,135300.0
2025-09-08,1,231000.0
2025-09-08,2,211600.0
2025-09-08,3,173200.0
2025-09-08,4,135100.0
2025-09-09,1,230100.0
2025-09-09,2,210700.0
2025-09-09,3,172600.0
2025-09-09,4,134600.0
2025-09-10,1,230800.0
2025-09-10,2,211400.0
2025-09-10,3,173100.0
2025-09-10,4,135000.0
2025-09-11,1,231700.0
2025-09-11,2,212200.0
2025-09-11,3,173800.0
2025-09-11,4,135500.0
2025-09-12,1,231500.0
2025-09-12,2,212000.0
2025-09-12,3,173600.0
2025-09-12,4,135400.0
2025-09-13,1,231500.0
2025-09-13,2,212100.0
2025-09-13,3,173600.0
2025-09-13,4,135400.0
2025-09-14,1,230600.0
2025-09-14,2,211200.0
2025-09-14,3,173000.0
2025-09-14,4,134900.0
2025-09-15,1,231600.0
2025-09-15,2,212100.0
2025-09-15,3,173700.0
2025-09-15,4,135500.0
2025-09-16,1,232600.0
2025-09-16,2,213100.0
2025-09-16,3,174500.0
2025-09-16,4,136100.0
2025-09-17,1,232700.0
2025-09-17,2,213200.0
2025-09-17,3,174500.0
2025-09-17,4,136100.0
2025-09-18,1,231800.0
2025-09-18,2,212300.0
2025-09-18,3,173900.0
2025-09-18,4,135600.0
2025-09-19,1,231800.0
2025-09-19,2,212300.0
2025-09-19,3,173800.0
2025-09-19,4,135600.0
2025-09-20,1,231500.0
2025-09-20,2,212000.0
2025-09-20,3,173600.0
2025-09-20,4,135400.0
2025-09-21,1,231000.0
2025-09-21,2,211600.0
2025-09-21,3,173300.0
2025-09-21,4,135100.0
2025-09-22,1,230100.0
2025-09-22,2,210800.0
2025-09-22,3,172600.0
2025-09-22,4,134600.0
2025-09-23,1,230000.0
2025-09-23,2,210600.0
2025-09-23,3,172500.0
2025-09-23,4,134500.0
2025-09-24,1,229900.0
2025-09-24,2,210600.0
2025-09-24,3,172400.0
2025-09-24,4,134500.0
2025-09-25,1,230100.0
2025-09-25,2,210800.0
2025-09-25,3,172600.0
2025-09-25,4,134600.0
2025-09-26,1,230000.0
2025-09-26,2,210700.0
2025-09-26,3,172500.0
2025-09-26,4,134600.0
2025-09-27,1,229400.0
2025-09-27,2,210200.0
2025-09-27,3,172100.0
2025-09-27,4,134200.0
2025-09-28,1,230100.0
2025-09-28,2,210700.0
2025-09-28,3,172500.0
2025-09-28,4,134600.0
2025-09-29,1,229900.0
2025-09-29,2,210600.0
2025-09-29,3,172500.0
2025-09-29,4,134500.0
2025-09-30,1,229800.0
2025-09-30,2,210500.0
2025-09-30,3,172400.0
2025-09-30,4,134400.0
2025-10-01,1,229400.0
2025-10-01,2,210200.0
2025-10-01,3,172100.0
2025-10-01,4,134200.0
2025-10-02,1,229400.0
2025-10-02,2,210100.0
2025-10-02,3,172000.0
2025-10-02,4,134200.0
2025-10-03,1,229000.0
2025-10-03,2,209700.0
2025-10-03,3,171700.0
2025-10-03,4,133900.0
2025-10-04,1,229600.0
2025-10-04,2,210300.0
2025-10-04,3,172200.0
2025-10-04,4,134300.0
2025-10-05,1,230600.0
2025-10-05,2,211200.0
2025-10-05,3,172900.0
2025-10-05,4,134900.0
2025-10-06,1,231300.0
2025-10-06,2,211900.0
2025-10-06,3,173500.0
2025-10-06,4,135300.0
2025-10-07,1,231800.0
2025-10-07,2,212400.0
2025-10-07,3,173900.0
2025-10-07,4,135600.0
2025-10-08,1,231500.0
2025-10-08,2,212100.0
2025-10-08,3,173600.0
2025-10-08,4,135400.0
2025-10-09,1,232100.0
2025-10-09,2,212600.0
2025-10-09,3,174100.0
2025-10-09,4,135800.0
2025-10-10,1,232900.0
2025-10-10,2,213300.0
2025-10-10,3,174700.0
2025-10-10,4,136200.0
2025-10-11,1,232800.0
2025-10-11,2,213300.0
2025-10-11,3,174600.0
2025-10-11,4,136200.0
2025-10-12,1,233700.0
2025-10-12,2,214000.0
2025-10-12,3,175300.0
2025-10-12,4,136700.0
2025-10-13,1,233100.0
2025-10-13,2,213500.0
2025-10-13,3,174800.0
2025-10-13,4,136400.0
2025-10-14,1,232800.0
2025-10-14,2,213200.0
2025-10-14,3,174600.0
2025-10-14,4,136200.0
2025-10-15,1,233200.0
2025-10-15,2,213600.0
2025-10-15,3,174900.0
2025-10-15,4,136400.0
2025-10-16,1,233600.0
2025-10-16,2,213900.0
2025-10-16,3,175200.0
2025-10-16,4,136600.0
2025-10-17,1,233200.0
2025-10-17,2,213600.0
2025-10-17,3,174900.0
2025-10-17,4,136400.0
2025-10-18,1,233600.0
2025-10-18,2,214000.0
2025-10-18,3,175200.0
2025-10-18,4,136600.0
2025-10-19,1,233000.0
2025-10-19,2,213500.0
2025-10-19,3,174800.0
2025-10-19,4,136300.0
2025-10-20,1,232100.0
2025-10-20,2,212600.0
2025-10-20,3,174100.0
2025-10-20,4,135800.0
2025-10-21,1,231300.0
2025-10-21,2,211900.0
2025-10-21,3,173500.0
2025-10-21,4,135300.0
2025-10-22,1,231500.0
2025-10-22,2,212100.0
2025-10-22,3,173600.0
2025-10-22,4,135400.0
2025-10-23,1,231000.0
2025-10-23,2,211600.0
2025-10-23,3,173200.0
2025-10-23,4,135100.0
2025-10-24,1,230300.0
2025-10-24,2,210900.0
2025-10-24,3,172700.0
2025-10-24,4,134700.0
2025-10-25,1,229900.0
2025-10-25,2,210600.0
2025-10-25,3,172400.0
2025-10-25,4,134500.0
2025-10-26,1,230500.0
2025-10-26,2,211100.0
2025-10-26,3,172800.0
2025-10-26,4,134800.0
2025-10-27,1,231000.0
2025-10-27,2,211600.0
2025-10-27,3,173300.0
2025-10-27,4,135200.0
2025-10-28,1,230600.0
2025-10-28,2,211200.0
2025-10-28,3,173000.0
2025-10-28,4,134900.0
2025-10-29,1,230000.0
2025-10-29,2,210700.0
2025-10-29,3,172500.0
2025-10-29,4,134500.0
2025-10-30,1,230100.0
2025-10-30,2,210800.0
2025-10-30,3,172600.0
2025-10-30,4,134600.0
2025-10-31,1,229900.0
2025-10-31,2,210600.0
2025-10-31,3,172400.0
2025-10-31,4,134500.0
2025-11-01,1,229600.0
2025-11-01,2,210300.0
2025-11-01,3,172200.0
2025-11-01,4,134300.0
2025-11-02,1,230300.0
2025-11-02,2,211000.0
2025-11-02,3,172800.0
2025-11-02,4,134800.0
2025-11-03,1,231500.0
2025-11-03,2,212000.0
2025-11-03,3,173600.0
2025-11-03,4,135400.0
2025-11-04,1,231500.0
2025-11-04,2,212100.0
2025-11-04,3,173600.0
2025-11-04,4,135400.0
2025-11-05,1,232300.0
2025-11-05,2,212700.0
2025-11-05,3,174200.0
2025-11-05,4,135900.0
2025-11-06,1,232000.0
2025-11-06,2,212500.0
2025-11-06,3,174000.0
2025-11-06,4,135700.0
2025-11-07,1,232800.0
2025-11-07,2,213300.0
2025-11-07,3,174600.0
2025-11-07,4,136200.0
2025-11-08,1,233900.0
2025-11-08,2,214300.0
2025-11-08,3,175400.0
2025-11-08,4,136800.0
2025-11-09,1,233100.0
2025-11-09,2,213500.0
2025-11-09,3,174800.0
2025-11-09,4,136400.0
2025-11-10,1,233800.0
2025-11-10,2,214100.0
2025-11-10,3,175300.0
2025-11-10,4,136800.0
2025-11-11,1,233000.0
2025-11-11,2,213400.0
2025-11-11,3,174800.0
2025-11-11,4,136300.0
2025-11-12,1,233100.0
2025-11-12,2,213500.0
2025-11-12,3,174800.0
2025-11-12,4,136300.0
2025-11-13,1,232500.0
2025-11-13,2,213000.0
2025-11-13,3,174400.0
2025-11-13,4,136000.0
2025-11-14,1,233400.0
2025-11-14,2,213800.0
2025-11-14,3,175000.0
2025-11-14,4,136500.0
2025-11-15,1,234100.0
2025-11-15,2,214500.0
2025-11-15,3,175600.0
2025-11-15,4,137000.0
2025-11-16,1,235000.0
2025-11-16,2,215200.0
2025-11-16,3,176200.0
2025-11-16,4,137400.0
2025-11-17,1,234300.0
2025-11-17,2,214600.0
2025-11-17,3,175700.0
2025-11-17,4,137000.0
2025-11-18,1,235000.0
2025-11-18,2,215200.0
2025-11-18,3,176200.0
2025-11-18,4,137400.0
2025-11-19,1,234500.0
2025-11-19,2,214800.0
2025-11-19,3,175900.0
2025-11-19,4,137200.0
2025-11-20,1,235200.0
2025-11-20,2,215500.0
2025-11-20,3,176400.0
2025-11-20,4,137600.0
2025-11-21,1,235200.0
2025-11-21,2,215500.0
2025-11-21,3,176400.0
2025-11-21,4,137600.0
2025-11-22,1,235800.0
2025-11-22,2,216000.0
2025-11-22,3,176900.0
2025-11-22,4,138000.0
2025-11-23,1,235000.0
2025-11-23,2,215200.0
2025-11-23,3,176200.0
2025-11-23,4,137500.0
2025-11-24,1,235000.0
2025-11-24,2,215300.0
2025-11-24,3,176300.0
2025-11-24,4,137500.0
2025-11-25,1,235700.0
2025-11-25,2,215900.0
2025-11-25,3,176800.0
2025-11-25,4,137900.0
2025-11-26,1,235900.0
2025-11-26,2,216000.0
2025-11-26,3,176900.0
2025-11-26,4,138000.0
2025-11-27,1,237000.0
2025-11-27,2,217100.0
2025-11-27,3,177800.0
2025-11-27,4,138600.0
2025-11-28,1,237100.0
2025-11-28,2,217100.0
2025-11-28,3,177800.0
2025-11-28,4,138700.0
2025-11-29,1,237600.0
2025-11-29,2,217600.0
2025-11-29,3,178200.0
2025-11-29,4,139000.0
2025-11-30,1,237300.0
2025-11-30,2,217400.0
2025-11-30,3,178000.0
2025-11-30,4,138800.0
2025-12-01,1,237000.0
2025-12-01,2,217100.0
2025-12-01,3,177800.0
2025-12-01,4,138700.0
2025-12-02,1,237400.0
2025-12-02,2,217500.0
2025-12-02,3,178100.0
2025-12-02,4,138900.0
2025-12-03,1,236600.0
2025-12-03,2,216700.0
2025-12-03,3,177400.0
2025-12-03,4,138400.0
2025-12-04,1,237600.0
2025-12-04,2,217700.0
2025-12-04,3,178200.0
2025-12-04,4,139000.0
2025-12-05,1,237800.0
2025-12-05,2,217800.0
2025-12-05,3,178300.0
2025-12-05,4,139100.0
2025-12-06,1,237400.0
2025-12-06,2,217400.0
2025-12-06,3,178000.0
2025-12-06,4,138900.0
2025-12-07,1,237800.0
2025-12-07,2,217800.0
2025-12-07,3,178300.0
2025-12-07,4,139100.0
2025-12-08,1,237300.0
2025-12-08,2,217300.0
2025-12-08,3,177900.0
2025-12-08,4,138800.0
2025-12-09,1,238200.0
2025-12-09,2,218200.0
2025-12-09,3,178600.0
2025-12-09,4,139300.0
2025-12-10,1,239100.0
2025-12-10,2,219000.0
2025-12-10,3,179300.0
2025-12-10,4,139900.0
2025-12-11,1,238600.0
2025-12-11,2,218600.0
2025-12-11,3,179000.0
2025-12-11,4,139600.0
2025-12-12,1,237900.0
2025-12-12,2,217900.0
2025-12-12,3,178400.0
2025-12-12,4,139200.0
2025-12-13,1,238300.0
2025-12-13,2,218300.0
2025-12-13,3,178700.0
2025-12-13,4,139400.0
2025-12-14,1,238000.0
2025-12-14,2,218000.0
2025-12-14,3,178500.0
2025-12-14,4,139300.0
2025-12-15,1,237500.0
2025-12-15,2,217500.0
2025-12-15,3,178100.0
2025-12-15,4,138900.0
2025-12-16,1,237100.0
2025-12-16,2,217200.0
2025-12-16,3,177800.0
2025-12-16,4,138700.0
2025-12-17,1,236400.0
2025-12-17,2,216500.0
2025-12-17,3,177300.0
2025-12-17,4,138300.0
2025-12-18,1,237100.0
2025-12-18,2,217200.0
2025-12-18,3,177800.0
2025-12-18,4,138700.0
2025-12-19,1,236200.0
2025-12-19,2,216400.0
2025-12-19,3,177200.0
2025-12-19,4,138200.0
2025-12-20,1,235300.0
2025-12-20,2,215600.0
2025-12-20,3,176500.0
2025-12-20,4,137700.0
2025-12-21,1,236100.0
2025-12-21,2,216200.0
2025-12-21,3,177000.0
2025-12-21,4,138100.0
2025-12-22,1,236100.0
2025-12-22,2,216300.0
2025-12-22,3,177100.0
2025-12-22,4,138100.0
2025-12-23,1,236500.0
2025-12-23,2,216600.0
2025-12-23,3,177300.0
2025-12-23,4,138300.0
2025-12-24,1,236300.0
2025-12-24,2,216400.0
2025-12-24,3,177200.0
2025-12-24,4,138200.0
2025-12-25,1,235500.0
2025-12-25,2,215800.0
2025-12-25,3,176700.0
2025-12-25,4,137800.0
2025-12-26,1,234900.0
2025-12-26,2,215200.0
2025-12-26,3,176200.0
2025-12-26,4,137400.0
2025-12-27,1,234200.0
2025-12-27,2,214500.0
2025-12-27,3,175600.0
2025-12-27,4,137000.0
2025-12-28,1,234600.0
2025-12-28,2,214900.0
2025-12-28,3,175900.0
2025-12-28,4,137200.0
2025-12-29,1,235600.0
2025-12-29,2,215800.0
2025-12-29,3,176700.0
2025-12-29,4,137800.0
2025-12-30,1,236800.0
2025-12-30,2,216900.0
2025-12-30,3,177600.0
2025-12-30,4,138500.0
2025-12-31,1,237100.0
2025-12-31,2,217200.0
2025-12-31,3,177900.0
2025-12-31,4,138700.0
